Dijkstra Performance Test -- fixed vertex number
n = 2^15
----------------------
i = 15
p = 3.05185e-05
graph generated
i value 19 run# 13 origin vertexes 25048#insert 32768 #deletemin 32768 #update 46747 #swap 471946 #nodes_visited32768 time=3705
i value 19 run# 14 origin vertexes 4514#insert 32768 #deletemin 32768 #update 46180 #swap 471480 #nodes_visited32768 time=3713
i value 19 run# 15 origin vertexes 23101#insert 32768 #deletemin 32768 #update 46649 #swap 472064 #nodes_visited32768 time=3721
i value 19 run# 16 origin vertexes 10014#insert 32768 #deletemin 32768 #update 46320 #swap 471319 #nodes_visited32768 time=3693
i value 19 run# 17 origin vertexes 4719#insert 32768 #deletemin 32768 #update 46406 #swap 471368 #nodes_visited32768 time=3650
i value 19 run# 18 origin vertexes 20822#insert 32768 #deletemin 32768 #update 46969 #swap 472106 #nodes_visited32768 time=3719
i value 19 run# 19 origin vertexes 18457#insert 32768 #deletemin 32768 #update 46693 #swap 471254 #nodes_visited32768 time=3681
i value 19 run# 20 origin vertexes 26063#insert 32768 #deletemin 32768 #update 46767 #swap 471563 #nodes_visited32768 time=3671
i value 19 run# 21 origin vertexes 11643#insert 32768 #deletemin 32768 #update 46677 #swap 472137 #nodes_visited32768 time=3681
i value 19 run# 22 origin vertexes 19067#insert 32768 #deletemin 32768 #update 46504 #swap 471765 #nodes_visited32768 time=3648
i value 19 run# 23 origin vertexes 7043#insert 32768 #deletemin 32768 #update 46312 #swap 471306 #nodes_visited32768 time=3648
i value 19 run# 24 origin vertexes 18479#insert 32768 #deletemin 32768 #update 46814 #swap 471601 #nodes_visited32768 time=3600
i value 19 run# 25 origin vertexes 24673#insert 32768 #deletemin 32768 #update 46294 #swap 471080 #nodes_visited32768 time=3556
i value 19 run# 26 origin vertexes 26912#insert 32768 #deletemin 32768 #update 46636 #swap 471487 #nodes_visited32768 time=3572
i value 19 run# 27 origin vertexes 31799#insert 32768 #deletemin 32768 #update 46437 #swap 471780 #nodes_visited32768 time=3567
i value 19 run# 28 origin vertexes 2077#insert 32768 #deletemin 32768 #update 46682 #swap 472153 #nodes_visited32768 time=3566
i value 19 run# 29 origin vertexes 15643#insert 32768 #deletemin 32768 #update 46714 #swap 472044 #nodes_visited32768 time=3597
i value 19 run# 30 origin vertexes 17267#insert 32768 #deletemin 32768 #update 46648 #swap 471606 #nodes_visited32768 time=3569
----------------------
i = 20
p = 0.000976592
graph generated
i value 20 run# 1 origin vertexes 7313#insert 32768 #deletemin 32768 #update 67554 #swap 492891 #nodes_visited32768 time=5967
i value 20 run# 2 origin vertexes 22895#insert 32768 #deletemin 32768 #update 68066 #swap 492566 #nodes_visited32768 time=6003
i value 20 run# 3 origin vertexes 27110#insert 32768 #deletemin 32768 #update 68032 #swap 492929 #nodes_visited32768 time=5992
i value 20 run# 4 origin vertexes 18322#insert 32768 #deletemin 32768 #update 67800 #swap 491912 #nodes_visited32768 time=5933
i value 20 run# 5 origin vertexes 31861#insert 32768 #deletemin 32768 #update 67870 #swap 492241 #nodes_visited32768 time=5969
i value 20 run# 6 origin vertexes 4567#insert 32768 #deletemin 32768 #update 67726 #swap 492871 #nodes_visited32768 time=5995
i value 20 run# 7 origin vertexes 24162#insert 32768 #deletemin 32768 #update 67938 #swap 492246 #nodes_visited32768 time=5991
i value 20 run# 8 origin vertexes 7440#insert 32768 #deletemin 32768 #update 67926 #swap 493389 #nodes_visited32768 time=5997
i value 20 run# 9 origin vertexes 12720#insert 32768 #deletemin 32768 #update 68222 #swap 492686 #nodes_visited32768 time=6141
i value 20 run# 10 origin vertexes 16317#insert 32768 #deletemin 32768 #update 67767 #swap 492865 #nodes_visited32768 time=5967
i value 20 run# 11 origin vertexes 20162#insert 32768 #deletemin 32768 #update 67909 #swap 492794 #nodes_visited32768 time=6002
i value 20 run# 12 origin vertexes 9630#insert 32768 #deletemin 32768 #update 68146 #swap 492540 #nodes_visited32768 time=6013
i value 20 run# 13 origin vertexes 17898#insert 32768 #deletemin 32768 #update 68017 #swap 492727 #nodes_visited32768 time=6037
i value 20 run# 14 origin vertexes 27521#insert 32768 #deletemin 32768 #update 67733 #swap 492507 #nodes_visited32768 time=5967
i value 20 run# 15 origin vertexes 26133#insert 32768 #deletemin 32768 #update 68215 #swap 492320 #nodes_visited32768 time=6015
i value 20 run# 16 origin vertexes 20869#insert 32768 #deletemin 32768 #update 68069 #swap 492768 #nodes_visited32768 time=6001
i value 20 run# 17 origin vertexes 20536#insert 32768 #deletemin 32768 #update 67670 #swap 492284 #nodes_visited32768 time=5979
i value 20 run# 18 origin vertexes 20238#insert 32768 #deletemin 32768 #update 67992 #swap 492840 #nodes_visited32768 time=5976
i value 20 run# 19 origin vertexes 309#insert 32768 #deletemin 32768 #update 68044 #swap 493462 #nodes_visited32768 time=5996
i value 20 run# 20 origin vertexes 12077#insert 32768 #deletemin 32768 #update 68152 #swap 492703 #nodes_visited32768 time=5994
i value 20 run# 21 origin vertexes 4280#insert 32768 #deletemin 32768 #update 67729 #swap 492766 #nodes_visited32768 time=5961
i value 20 run# 22 origin vertexes 16871#insert 32768 #deletemin 32768 #update 68085 #swap 492991 #nodes_visited32768 time=6021
i value 20 run# 23 origin vertexes 27359#insert 32768 #deletemin 32768 #update 67693 #swap 493144 #nodes_visited32768 time=5963
i value 20 run# 24 origin vertexes 30095#insert 32768 #deletemin 32768 #update 68139 #swap 493240 #nodes_visited32768 time=5972
i value 20 run# 25 origin vertexes 28481#insert 32768 #deletemin 32768 #update 68298 #swap 492806 #nodes_visited32768 time=5968
i value 20 run# 26 origin vertexes 20043#insert 32768 #deletemin 32768 #update 67796 #swap 492728 #nodes_visited32768 time=5957
i value 20 run# 27 origin vertexes 14339#insert 32768 #deletemin 32768 #update 67966 #swap 493178 #nodes_visited32768 time=5949
